subject,rt_1,key1,Action1,rt_2,key2,Action2,Re,common,S2,score,practice,reverse_mapping_1,reverse_mapping_2,rews1a1,rews1a2,rews2a1,rews2a2,round,time_elapsed,key1_formula,key2_formula
A160HFSRDNT91E,797,1,1,717,1,2,-2,1,2,60,0,0,1,-1,-2,5,3,61,677309,1,1
A160HFSRDNT91E,2232,2,1,1045,1,2,-3,1,2,57,0,1,1,0,-3,5,2,62,686090,2,1
A160HFSRDNT91E,576,2,1,545,2,2,0,1,2,57,0,1,0,-2,0,4,2,63,692715,2,2
A160HFSRDNT91E,544,2,1,504,2,1,5,0,3,62,0,1,1,2,-1,5,0,64,699269,2,2
A160HFSRDNT91E,621,2,2,786,1,2,-2,0,2,60,0,0,1,3,-2,3,-3,65,706181,2,1
A160HFSRDNT91E,465,2,2,1716,1,1,1,1,3,61,0,0,0,5,-2,1,-1,66,713869,2,1
A160HFSRDNT91E,795,2,1,666,1,2,2,1,2,63,0,1,1,1,2,4,4,67,720834,2,1
A160HFSRDNT91E,2457,1,1,704,1,2,4,1,2,67,0,0,1,0,4,-1,4,68,729498,1,1
A160HFSRDNT91E,710,2,1,426,1,1,0,1,2,67,0,1,0,0,4,0,5,69,736137,2,1
A160HFSRDNT91E,558,1,1,535,2,2,4,1,2,71,0,0,0,0,4,1,1,70,742732,1,2
A160HFSRDNT91E,2685,2,1,734,2,2,3,1,2,74,0,1,0,-1,3,1,3,71,751970,2,2
A160HFSRDNT91E,2939,2,1,2241,2,2,5,0,3,79,0,1,0,-1,2,3,5,72,762738,2,2
A160HFSRDNT91E,660,1,1,892,2,1,2,0,3,81,0,0,1,1,4,2,5,73,769797,1,2
A160HFSRDNT91E,643,2,1,777,1,2,5,0,3,86,0,1,1,1,5,-2,5,74,776725,2,1
A160HFSRDNT91E,721,2,1,1397,2,2,5,0,3,91,0,1,0,4,4,-2,5,75,784350,2,2
A160HFSRDNT91E,464,1,1,756,2,2,3,0,3,94,0,0,0,4,4,-1,3,76,791076,1,2
A160HFSRDNT91E,877,1,1,906,2,2,4,1,2,98,0,0,0,4,4,1,3,77,798362,1,2
A160HFSRDNT91E,684,1,1,623,2,2,1,1,2,99,0,0,0,3,1,0,5,78,805187,1,2
A160HFSRDNT91E,674,1,1,626,2,2,3,0,3,102,0,0,0,3,1,-4,3,79,811992,1,2
A160HFSRDNT91E,2910,1,1,509,1,2,3,1,2,105,0,0,1,3,3,-3,4,80,821052,1,1
A160HFSRDNT91E,2419,2,1,553,1,2,2,0,3,107,0,1,1,4,3,0,2,81,829529,2,1
A160HFSRDNT91E,676,1,1,1091,1,1,0,0,3,107,0,0,0,4,2,0,1,82,836803,1,1
A160HFSRDNT91E,668,2,1,945,2,2,4,0,3,111,0,1,0,1,0,2,4,83,843918,2,2
A160HFSRDNT91E,586,2,1,768,1,2,3,0,3,114,0,1,1,5,-1,0,3,84,850785,2,1
A160HFSRDNT91E,545,1,1,734,2,2,1,1,2,115,0,0,0,2,1,-2,3,85,857571,1,2
A160HFSRDNT91E,694,2,1,583,2,2,0,1,2,115,0,1,0,2,0,-2,4,86,864355,2,2
A160HFSRDNT91E,562,1,1,555,2,1,4,1,2,119,0,0,1,4,0,-1,3,87,870975,1,2
A160HFSRDNT91E,525,2,1,965,2,1,4,1,2,123,0,1,1,4,3,1,5,88,877968,2,2
A160HFSRDNT91E,526,2,1,514,1,1,3,1,2,126,0,1,0,3,4,-1,5,89,884513,2,1
A160HFSRDNT91E,487,2,2,1499,1,1,1,0,2,127,0,0,0,1,3,0,3,90,892003,2,1
A160HFSRDNT91E,783,1,1,725,2,2,3,0,3,130,0,0,0,2,4,3,3,91,899015,1,2
A160HFSRDNT91E,-1,-1,-1,-1,-1,-1,0,-1,-1,130,0,0,0,2,4,4,2,92,908057,-1,-1
A160HFSRDNT91E,932,1,2,632,1,2,2,1,3,132,0,1,1,0,3,4,2,93,917058,1,1
A160HFSRDNT91E,609,1,1,617,1,2,2,1,2,134,0,0,1,0,2,3,-2,94,923784,1,1
A160HFSRDNT91E,642,1,1,440,2,1,2,0,3,136,0,0,1,-1,2,2,-3,95,930373,1,2
A160HFSRDNT91E,658,2,1,574,1,2,-3,0,3,133,0,1,1,-2,0,0,-3,96,937114,2,1
A160HFSRDNT91E,699,2,1,524,2,2,-3,1,2,130,0,1,0,-3,-3,2,-2,97,943841,2,2
A160HFSRDNT91E,582,2,1,763,2,1,-4,1,2,126,0,1,1,-4,-4,2,-3,98,950693,2,2
A160HFSRDNT91E,628,2,2,1035,2,2,-3,0,2,123,0,0,0,-1,-3,4,-3,99,957860,2,2
A160HFSRDNT91E,496,1,2,1376,1,1,3,1,3,126,0,1,0,-3,-4,3,-2,100,965247,1,1
A160HFSRDNT91E,660,2,1,573,2,2,-3,1,2,123,0,1,0,-3,-3,2,-2,101,971992,2,2
A160HFSRDNT91E,917,2,2,575,2,1,-1,0,2,122,0,0,1,-1,-2,4,-1,102,978987,2,2
A160HFSRDNT91E,526,1,1,515,1,1,0,1,2,122,0,0,0,0,2,3,-4,103,985532,1,1
A160HFSRDNT91E,511,2,1,691,1,1,3,0,3,125,0,1,0,2,4,3,1,104,992243,2,1
A160HFSRDNT91E,824,2,1,834,1,2,-1,0,3,124,0,1,1,0,1,3,-1,105,999408,2,1
A160HFSRDNT91E,617,2,2,612,2,2,-4,1,3,120,0,0,0,0,4,5,-4,106,1006141,2,2
A160HFSRDNT91E,551,1,1,807,1,1,1,1,2,121,0,0,0,1,4,4,-1,107,1013555,1,1
A160HFSRDNT91E,597,1,1,841,1,1,4,0,3,125,0,0,0,4,3,4,1,108,1020502,1,1
A160HFSRDNT91E,484,2,1,563,2,2,3,1,2,128,0,1,0,1,3,3,5,109,1027055,2,2
A160HFSRDNT91E,556,2,1,475,2,2,5,1,2,133,0,1,0,1,5,4,3,110,1033589,2,2
A160HFSRDNT91E,456,1,1,561,2,2,4,1,2,137,0,0,0,-2,4,3,5,111,1040112,1,2
A160HFSRDNT91E,525,2,1,498,2,2,3,1,2,140,0,1,0,-2,3,0,4,112,1046647,2,2
A160HFSRDNT91E,647,2,1,629,1,2,4,0,3,144,0,1,1,-2,3,4,4,113,1053432,2,1
A160HFSRDNT91E,-1,1,-1,-1,1,-1,0,-1,-1,144,0,1,1,1,-1,4,4,114,1063061,1,1
A160HFSRDNT91E,-1,1,-1,-1,-1,-1,0,-1,-1,144,0,1,0,2,0,5,3,115,1073074,1,-1
A160HFSRDNT91E,1209,2,1,623,2,2,-3,1,2,141,0,1,0,1,-3,2,3,116,1081534,2,2
A160HFSRDNT91E,639,2,1,614,2,1,3,1,2,144,0,1,1,3,-3,0,4,117,1088294,2,2
A160HFSRDNT91E,838,1,1,570,2,2,-2,1,2,142,0,0,0,4,-2,2,3,118,1095209,1,2
A160HFSRDNT91E,515,2,2,734,2,2,1,1,3,143,0,0,0,1,1,1,1,119,1101966,2,2
A160HFSRDNT91E,477,2,1,546,2,2,0,1,2,143,0,1,0,0,0,0,0,120,1108496,2,2
A160HFSRDNT91E,594,1,1,624,2,1,2,1,2,145,0,0,1,2,-3,0,4,121,1115218,1,2
A160HFSRDNT91E,2280,1,1,573,2,2,3,0,3,148,0,0,0,1,1,-1,3,122,1124432,1,2
A160HFSRDNT91E,497,1,1,582,1,1,2,1,2,150,0,0,0,2,1,1,1,123,1131019,1,1
A160HFSRDNT91E,580,1,1,804,1,2,-1,1,2,149,0,0,1,0,-1,-1,-1,124,1137910,1,1
A60BX1JSJRYAX,9660,1,1,6845,1,1,4,1,2,4,1,0,0,4,2,3,1,0,140292,1,1
A60BX1JSJRYAX,3715,1,2,4854,2,1,4,1,3,8,1,1,1,4,4,4,-2,1,154381,1,2
A60BX1JSJRYAX,1389,1,2,3126,1,1,4,1,3,12,1,1,0,4,4,4,-2,2,164428,1,1
A60BX1JSJRYAX,1919,2,2,2993,1,1,2,1,3,14,1,0,0,4,0,2,-4,3,174863,2,1
A60BX1JSJRYAX,819,1,1,1648,2,2,0,1,2,14,1,0,0,4,0,4,-2,4,182851,1,2
A60BX1JSJRYAX,1730,2,1,1096,1,1,2,1,2,16,1,1,0,2,-3,5,-2,5,191198,2,1
A60BX1JSJRYAX,1520,2,1,1551,2,2,-3,0,3,13,1,1,0,3,-2,3,-3,6,199789,2,2
A60BX1JSJRYAX,744,1,1,984,1,2,-4,0,3,9,1,0,1,3,0,2,-4,7,207038,1,1
A60BX1JSJRYAX,888,1,2,1457,2,2,-2,1,3,7,1,1,0,0,2,3,-2,8,214901,1,2
A60BX1JSJRYAX,616,1,1,1078,1,1,-1,1,2,6,1,0,0,-1,1,4,-3,9,222120,1,1
A60BX1JSJRYAX,3750,1,2,1520,1,1,-3,0,2,3,1,1,0,-3,0,3,-2,10,232909,1,1
A60BX1JSJRYAX,367,2,2,992,1,1,4,1,3,7,1,0,0,-3,0,4,-2,11,239794,2,1
A60BX1JSJRYAX,746,2,2,1135,2,1,3,1,3,10,1,0,1,-1,-1,3,-3,12,247198,2,2
A60BX1JSJRYAX,1192,1,2,2088,1,1,-2,0,2,8,1,1,0,-2,1,3,-3,13,256000,1,1
A60BX1JSJRYAX,902,2,2,1461,2,1,3,1,3,11,1,0,1,-2,0,3,1,14,263884,2,2
A60BX1JSJRYAX,960,1,2,831,2,1,1,1,3,12,1,1,1,-3,-3,1,3,15,271201,1,2
A60BX1JSJRYAX,824,1,2,893,2,1,0,1,3,12,1,1,1,-4,-3,0,4,16,278438,1,2
A60BX1JSJRYAX,1346,2,2,632,1,1,-1,1,3,11,1,0,0,-4,-2,-1,3,17,285936,2,1
A60BX1JSJRYAX,805,2,2,1494,2,2,3,1,3,14,1,0,0,-3,-4,-3,3,18,293762,2,2
A60BX1JSJRYAX,746,1,2,1384,2,2,-4,0,2,10,1,1,0,-2,-4,-3,4,19,301415,1,2
A60BX1JSJRYAX,787,2,2,1622,2,2,2,1,3,12,1,0,0,-3,-3,-3,2,20,309343,2,2
A60BX1JSJRYAX,817,2,2,2054,2,2,4,1,3,16,1,0,0,-1,-1,-3,4,21,317737,2,2
A60BX1JSJRYAX,783,1,2,1102,1,2,1,1,3,17,1,1,1,1,-1,-1,1,22,325144,1,1
A60BX1JSJRYAX,728,2,2,845,2,2,-3,1,3,14,1,0,0,1,0,-3,-3,23,332240,2,2
A60BX1JSJRYAX,1078,1,2,1477,1,1,1,0,2,15,1,1,0,1,-2,-3,-2,24,340321,1,1
A60BX1JSJRYAX,3416,2,2,1670,2,2,4,1,3,4,0,0,0,1,4,-3,4,0,371081,2,2
A60BX1JSJRYAX,1471,2,1,1719,1,1,2,1,2,6,0,1,0,2,5,-2,5,1,379792,2,1
A60BX1JSJRYAX,874,2,2,1405,1,1,-3,1,3,3,0,0,0,2,4,-3,4,2,387592,2,1
A60BX1JSJRYAX,1175,1,1,1308,2,1,-2,0,3,1,0,0,1,3,1,-2,2,3,395600,1,2
A60BX1JSJRYAX,1011,1,1,1694,1,1,5,1,2,6,0,0,0,5,5,0,4,4,403823,1,1
A60BX1JSJRYAX,1658,1,2,1536,2,2,5,1,3,11,0,1,0,0,4,-1,5,5,412539,1,2
A60BX1JSJRYAX,1320,2,2,1366,2,1,-1,1,3,10,0,0,1,0,1,-1,5,6,420747,2,2
A60BX1JSJRYAX,999,1,2,1510,1,1,-1,0,2,9,0,1,0,-1,0,-4,1,7,428776,1,1
A60BX1JSJRYAX,913,2,2,1936,1,1,-4,1,3,5,0,0,0,0,0,-4,2,8,437146,2,1
A60BX1JSJRYAX,758,1,2,1078,2,2,2,1,3,7,0,1,0,-2,0,-4,2,9,444509,1,2
A60BX1JSJRYAX,693,2,2,1766,2,2,-2,0,2,5,0,0,0,-3,-2,-2,2,10,452493,2,2
A60BX1JSJRYAX,755,2,2,1406,1,1,1,0,2,6,0,0,0,1,-4,1,4,11,460178,2,1
A60BX1JSJRYAX,975,1,2,4106,1,1,0,0,2,6,0,1,0,0,-3,-3,4,12,470778,1,1
A60BX1JSJRYAX,624,2,2,1184,2,1,-3,1,3,3,0,0,1,1,-2,-3,4,13,478108,2,2
A60BX1JSJRYAX,15,1,2,14,2,2,4,1,3,7,0,1,0,0,-2,-3,4,14,483658,1,2
A60BX1JSJRYAX,77,2,2,14,1,2,5,1,3,12,0,0,1,0,-3,-2,5,15,489263,2,1
A60BX1JSJRYAX,83,2,1,46,1,1,-4,0,3,8,0,1,0,2,-2,-4,5,16,494910,2,1
A60BX1JSJRYAX,87,1,2,151,2,2,3,1,3,11,0,1,0,1,-3,-1,3,17,500667,1,2
A60BX1JSJRYAX,72,2,2,86,1,2,-1,0,2,10,0,0,1,2,-1,-3,2,18,506349,2,1
A60BX1JSJRYAX,48,1,2,153,2,2,0,1,3,10,0,1,0,0,3,-2,0,19,512064,1,2
A60BX1JSJRYAX,79,1,2,73,1,2,0,0,2,10,0,1,1,1,0,-3,-3,20,517731,1,1
A60BX1JSJRYAX,311,1,2,129,1,1,2,0,2,12,0,1,0,2,1,1,-2,21,523686,1,1
A60BX1JSJRYAX,118,1,1,86,1,1,0,1,2,12,0,0,0,0,3,-1,-2,22,529413,1,1
A60BX1JSJRYAX,80,1,1,160,1,2,3,1,2,15,0,0,1,-1,3,-1,-3,23,535173,1,1
A60BX1JSJRYAX,96,2,1,144,2,1,1,1,2,16,0,1,1,1,5,0,-3,24,540930,2,2
A60BX1JSJRYAX,157,2,2,193,2,2,-3,1,3,13,0,0,0,1,3,2,-3,25,546794,2,2
A60BX1JSJRYAX,36,1,1,175,1,1,0,1,2,13,0,0,0,0,4,2,-3,26,552522,1,1
A60BX1JSJRYAX,170,2,2,172,2,1,1,1,3,14,0,0,1,0,2,1,-3,27,558385,2,2
A60BX1JSJRYAX,27,2,2,183,1,1,5,1,3,19,0,0,0,2,2,5,-3,28,564116,2,1
A60BX1JSJRYAX,107,1,2,216,1,1,2,1,3,21,0,1,0,3,0,2,-1,29,569957,1,1
A60BX1JSJRYAX,104,1,2,218,1,1,3,0,2,24,0,1,0,3,-1,2,1,30,575797,1,1
A60BX1JSJRYAX,564,1,1,190,1,1,-1,0,3,23,0,0,0,5,1,-1,1,31,582068,1,1
A60BX1JSJRYAX,215,1,2,39,1,2,2,1,3,25,0,1,1,2,3,-1,2,32,587845,1,1
A60BX1JSJRYAX,-1,-1,-1,-1,-1,-1,0,-1,-1,25,0,0,0,2,4,-3,4,33,596855,-1,-1
A60BX1JSJRYAX,862,2,1,2054,2,1,3,1,2,28,0,1,1,3,4,-3,4,34,605290,2,2
A60BX1JSJRYAX,913,2,1,1072,1,2,3,1,2,31,0,1,1,2,3,-4,2,35,612797,2,1
A60BX1JSJRYAX,557,1,2,1368,1,1,-1,1,3,30,0,1,0,1,2,-1,3,36,620247,1,1
A60BX1JSJRYAX,481,1,1,79,2,2,3,0,3,33,0,0,0,1,4,0,3,37,626325,1,2
A60BX1JSJRYAX,217,1,2,129,1,1,0,1,3,33,0,1,0,0,4,0,4,38,632187,1,1
A60BX1JSJRYAX,28,1,2,143,1,2,4,1,3,37,0,1,1,-2,5,2,4,39,637874,1,1
A60BX1JSJRYAX,94,2,1,181,2,1,-3,1,2,34,0,1,1,-3,5,3,2,40,643666,2,2
A60BX1JSJRYAX,18,1,2,189,1,2,0,1,3,34,0,1,1,1,5,4,0,41,649394,1,1
A60BX1JSJRYAX,130,2,2,190,2,1,1,1,3,35,0,0,1,-1,4,1,1,42,655237,2,2
A60BX1JSJRYAX,65,1,1,208,1,2,-2,0,3,33,0,0,1,-2,3,2,-2,43,661029,1,1
A60BX1JSJRYAX,43,1,1,178,1,1,-1,1,2,32,0,0,0,-1,4,4,-2,44,666765,1,1
A60BX1JSJRYAX,196,1,1,186,1,2,4,1,2,36,0,0,1,1,4,3,-1,45,672663,1,1
A60BX1JSJRYAX,193,1,1,190,2,1,2,1,2,38,0,0,1,2,4,3,0,46,678566,1,2
A60BX1JSJRYAX,157,1,1,101,2,2,2,0,3,40,0,0,0,2,3,4,2,47,684342,1,2
A60BX1JSJRYAX,24,1,2,311,1,1,4,1,3,44,0,1,0,3,3,4,-1,48,690198,1,1
A60BX1JSJRYAX,189,2,1,463,1,2,2,1,2,46,0,1,1,5,2,4,-3,49,696376,2,1
A60BX1JSJRYAX,46,1,1,358,1,1,5,0,3,51,0,0,0,4,3,5,-1,50,702301,1,1
A60BX1JSJRYAX,599,1,1,549,1,2,4,1,2,55,0,0,1,2,4,3,1,51,708974,1,1
A60BX1JSJRYAX,776,1,2,991,1,2,2,1,3,57,0,1,1,1,1,3,2,52,716261,1,1
A60BX1JSJRYAX,436,1,1,294,1,1,4,0,3,61,0,0,0,-2,0,4,0,53,722515,1,1
A60BX1JSJRYAX,453,1,2,2254,1,1,3,1,3,64,0,1,0,-3,-2,3,0,54,730745,1,1
A60BX1JSJRYAX,703,1,1,1021,1,2,-3,1,2,61,0,0,1,-2,-3,4,2,55,737990,1,1
A60BX1JSJRYAX,709,2,2,381,1,1,4,1,3,65,0,0,0,-2,-2,4,5,56,744598,2,1
A60BX1JSJRYAX,369,1,2,344,2,2,2,1,3,67,0,1,0,-4,-2,5,2,57,750828,1,2
A60BX1JSJRYAX,236,1,1,406,1,1,1,0,3,68,0,0,0,-2,-2,1,3,58,756990,1,1
A60BX1JSJRYAX,123,1,2,406,2,1,0,1,3,68,0,1,1,-2,-3,0,5,59,763040,1,2
A60BX1JSJRYAX,619,2,2,414,2,1,0,1,3,68,0,0,1,-3,0,0,4,60,769593,2,2
A60BX1JSJRYAX,46,1,2,318,1,2,0,0,2,68,0,1,1,-3,0,-2,2,61,775478,1,1
A60BX1JSJRYAX,675,1,1,294,1,2,-1,1,2,67,0,0,1,-4,-1,3,5,62,781971,1,1
A60BX1JSJRYAX,824,1,2,399,1,2,5,1,3,72,0,1,1,0,-3,5,5,63,788711,1,1
A60BX1JSJRYAX,194,1,2,258,1,1,3,1,3,75,0,1,0,1,-4,3,2,64,794676,1,1
A60BX1JSJRYAX,717,1,1,290,1,1,0,1,2,75,0,0,0,0,-3,2,-1,65,801199,1,1
A60BX1JSJRYAX,242,1,2,261,1,1,2,1,3,77,0,1,0,-1,-3,2,3,66,807223,1,1
A60BX1JSJRYAX,146,1,1,342,1,1,-4,1,2,73,0,0,0,-4,-3,2,2,67,813235,1,1
A60BX1JSJRYAX,206,1,2,338,2,2,-2,1,3,71,0,1,0,-2,-4,2,-2,68,819296,1,2
A60BX1JSJRYAX,228,1,2,310,1,2,-2,1,3,69,0,1,1,-4,-1,5,-2,69,825354,1,1
A60BX1JSJRYAX,51,2,2,62,2,1,2,1,3,71,0,0,1,-4,-2,2,-2,70,830991,2,2
A60BX1JSJRYAX,119,1,2,104,1,1,-3,0,2,68,0,1,0,-3,0,3,-3,71,836729,1,1
A60BX1JSJRYAX,4,1,1,175,1,1,-4,1,2,64,0,0,0,-4,-1,1,-2,72,842422,1,1
A60BX1JSJRYAX,23,2,2,89,1,2,-1,1,3,63,0,0,1,-1,-1,1,-1,73,848051,2,1
A60BX1JSJRYAX,42,1,1,86,2,2,2,1,2,65,0,0,0,-2,2,3,2,74,853699,1,2
A60BX1JSJRYAX,3,2,1,104,1,2,1,1,2,66,0,1,1,-1,1,2,3,75,859329,2,1
A60BX1JSJRYAX,15,1,1,64,2,2,2,1,2,68,0,0,0,0,2,2,2,76,864929,1,2
A60BX1JSJRYAX,107,1,1,81,1,1,1,0,3,69,0,0,0,1,-1,1,3,77,870633,1,1
A60BX1JSJRYAX,88,1,2,254,2,1,1,1,3,70,0,1,1,1,-3,1,2,78,876499,1,2
A60BX1JSJRYAX,193,2,1,263,2,2,2,1,2,72,0,1,0,2,2,-1,3,79,882473,2,2
A60BX1JSJRYAX,175,2,2,192,2,2,2,1,3,74,0,0,0,1,0,-1,2,80,888362,2,2
A60BX1JSJRYAX,159,2,1,239,2,2,0,1,2,74,0,1,0,4,0,-3,2,81,894284,2,2
A60BX1JSJRYAX,3,1,2,62,1,1,-3,1,3,71,0,1,0,1,-1,-3,-1,82,899875,1,1
A60BX1JSJRYAX,31,2,1,53,2,2,1,1,2,72,0,1,0,0,1,-3,-4,83,905484,2,2
A60BX1JSJRYAX,140,2,1,33,1,2,3,1,2,75,0,1,1,-1,3,-4,-1,84,911182,2,1
A60BX1JSJRYAX,3,2,1,248,1,2,-1,0,3,74,0,1,1,-2,2,-3,-1,85,916952,2,1
A60BX1JSJRYAX,17,2,1,70,1,2,3,1,2,77,0,1,1,-2,3,0,-2,86,922560,2,1
A60BX1JSJRYAX,121,2,2,142,2,2,0,1,3,77,0,0,0,-1,3,1,0,87,928343,2,2
A60BX1JSJRYAX,299,2,2,241,2,2,3,0,2,80,0,0,0,-3,3,-1,2,88,934403,2,2
A60BX1JSJRYAX,253,2,2,295,2,2,3,1,3,83,0,0,0,-2,4,-1,3,89,940481,2,2
A60BX1JSJRYAX,116,2,1,138,1,1,-1,1,2,82,0,1,0,-1,3,0,1,90,946250,2,1
A60BX1JSJRYAX,48,2,2,16,2,1,-2,1,3,80,0,0,1,-2,3,-2,0,91,951832,2,2
A60BX1JSJRYAX,380,1,1,222,1,1,-2,1,2,78,0,0,0,-2,2,-2,1,92,957956,1,1
A60BX1JSJRYAX,107,1,2,192,1,1,-3,1,3,75,0,1,0,-2,1,-3,0,93,963775,1,1
A60BX1JSJRYAX,61,1,1,145,1,2,-2,1,2,73,0,0,1,-3,-2,0,3,94,969500,1,1
A60BX1JSJRYAX,145,1,1,113,1,2,-1,1,2,72,0,0,1,-4,-1,3,3,95,975270,1,1
A60BX1JSJRYAX,6,1,2,85,1,1,4,1,3,76,0,1,0,-3,0,4,4,96,980881,1,1
A60BX1JSJRYAX,16,1,2,151,1,1,-2,0,2,74,0,1,0,-2,-1,5,4,97,986573,1,1
A60BX1JSJRYAX,114,1,1,138,1,1,-2,1,2,72,0,0,0,-2,1,4,4,98,992340,1,1
A60BX1JSJRYAX,71,1,2,172,1,1,5,1,3,77,0,1,0,0,3,5,4,99,998104,1,1
A60BX1JSJRYAX,549,1,1,237,2,2,4,0,3,81,0,0,0,1,1,4,4,100,1004410,1,2
A60BX1JSJRYAX,298,2,1,214,2,1,1,0,3,82,0,1,1,3,4,1,3,101,1010446,2,2
A60BX1JSJRYAX,541,1,1,88,2,2,3,1,2,85,0,0,0,2,3,1,2,102,1016600,1,2
A60BX1JSJRYAX,482,2,2,178,2,1,3,1,3,88,0,0,1,-1,4,3,2,103,1022782,2,2
A60BX1JSJRYAX,379,2,2,199,1,1,4,1,3,92,0,0,0,2,2,4,0,104,1028881,2,1
A60BX1JSJRYAX,467,2,1,217,2,2,2,1,2,94,0,1,0,1,2,3,0,105,1035088,2,2
A60BX1JSJRYAX,261,2,1,151,1,1,-1,1,2,93,0,1,0,-1,0,2,-1,106,1041022,2,1
A60BX1JSJRYAX,521,2,1,246,1,2,-4,0,3,89,0,1,1,-1,-1,-2,-4,107,1047310,2,1
A60BX1JSJRYAX,392,1,1,210,2,2,1,1,2,90,0,0,0,-4,1,-2,-3,108,1053428,1,2
A60BX1JSJRYAX,1,1,1,188,1,1,-4,1,2,86,0,0,0,-4,4,-2,-4,109,1059141,1,1
A60BX1JSJRYAX,565,1,1,169,1,2,4,1,2,90,0,0,1,-3,4,-2,-1,110,1065395,1,1
A60BX1JSJRYAX,444,1,2,694,2,2,-3,1,3,87,0,1,0,-2,3,-1,-3,111,1072065,1,2
A60BX1JSJRYAX,173,2,2,294,2,2,-3,1,3,84,0,0,0,0,5,-1,-3,112,1078057,2,2
A60BX1JSJRYAX,132,1,1,326,1,2,4,1,2,88,0,0,1,-3,4,1,0,113,1084037,1,1
A60BX1JSJRYAX,162,1,2,309,1,2,1,1,3,89,0,1,1,-2,3,0,1,114,1090032,1,1
A60BX1JSJRYAX,286,1,1,312,2,2,1,1,2,90,0,0,0,-2,1,-1,2,115,1096153,1,2
A60BX1JSJRYAX,233,2,2,295,1,1,-1,1,3,89,0,0,0,-2,2,-1,1,116,1102204,2,1
A60BX1JSJRYAX,112,1,2,303,1,1,-3,0,2,86,0,1,0,-3,4,0,-3,117,1108142,1,1
A60BX1JSJRYAX,171,2,1,289,2,1,-3,1,2,83,0,1,1,-3,2,3,-4,118,1114116,2,2
A60BX1JSJRYAX,22,1,2,24,2,1,3,1,3,86,0,1,1,-1,5,3,-4,119,1119678,1,2
A60BX1JSJRYAX,41,2,2,23,1,2,-3,1,3,83,0,0,1,-1,1,4,-3,120,1125261,2,1
A60BX1JSJRYAX,193,1,2,135,2,2,-3,1,3,80,0,1,0,-1,-1,3,-3,121,1131112,1,2
A60BX1JSJRYAX,128,1,1,1101,1,2,-2,1,2,78,0,0,1,-1,-2,0,-3,122,1137865,1,1
A60BX1JSJRYAX,339,1,1,271,1,1,0,1,2,78,0,0,0,0,-3,1,-3,123,1144000,1,1
A60BX1JSJRYAX,3410,1,1,585,1,1,2,0,3,80,0,0,0,-1,0,2,-4,124,1154164,1,1
A2V3OLQMISGLWY,1210,2,2,1240,2,1,1,1,3,1,1,0,1,-3,1,1,3,0,148282,2,2
A2V3OLQMISGLWY,559,2,1,1192,1,1,-3,1,2,-2,1,1,0,-3,0,0,1,1,155547,2,1
A2V3OLQMISGLWY,494,2,2,873,2,1,0,1,3,-2,1,0,1,-3,-1,0,1,2,162426,2,2
A2V3OLQMISGLWY,535,2,1,1457,2,2,0,1,2,-2,1,1,0,-2,0,1,1,3,169942,2,2
A2V3OLQMISGLWY,665,2,1,1455,2,1,-3,1,2,-5,1,1,1,-3,-1,4,1,4,177577,2,2
A2V3OLQMISGLWY,471,2,2,1057,1,2,-2,1,3,-7,1,0,1,-2,0,4,-2,5,184617,2,1
A2V3OLQMISGLWY,502,2,2,609,2,1,2,1,3,-5,1,0,1,-2,3,2,-3,6,191240,2,2
A2V3OLQMISGLWY,688,2,1,1601,2,2,4,1,2,-1,1,1,0,-4,4,5,-3,7,199047,2,2
A2V3OLQMISGLWY,633,1,1,889,2,2,2,1,2,1,1,0,0,-4,2,5,-3,8,206079,1,2
A2V3OLQMISGLWY,631,1,2,1945,1,1,4,1,3,5,1,1,0,-3,2,4,0,9,214167,1,1
A2V3OLQMISGLWY,544,2,1,1012,2,1,2,0,3,7,1,1,1,-3,0,2,0,10,221257,2,2
A2V3OLQMISGLWY,716,1,2,744,2,2,3,0,2,10,1,1,0,-1,3,2,3,11,228233,1,2
A2V3OLQMISGLWY,476,1,2,655,2,1,3,1,3,13,1,1,1,-1,2,3,4,12,234879,1,2
A2V3OLQMISGLWY,445,1,2,737,2,1,-1,1,3,12,1,1,1,-2,1,-1,2,13,241575,1,2
A2V3OLQMISGLWY,399,1,1,768,1,2,3,1,2,15,1,0,1,0,3,1,3,14,248253,1,1
A2V3OLQMISGLWY,719,1,2,768,2,2,2,0,2,17,1,1,0,1,2,-2,3,15,255252,1,2
A2V3OLQMISGLWY,648,1,2,1945,2,2,4,1,3,21,1,1,0,1,0,-3,4,16,263357,1,2
A2V3OLQMISGLWY,383,2,1,1409,2,2,-2,1,2,19,1,1,0,0,-2,-4,1,17,270660,2,2
A2V3OLQMISGLWY,416,2,2,752,2,2,2,1,3,21,1,0,0,-3,-3,-4,2,18,277340,2,2
A2V3OLQMISGLWY,478,2,2,601,2,2,2,1,3,23,1,0,0,-3,0,-3,2,19,283931,2,2
A2V3OLQMISGLWY,456,1,1,632,2,1,1,1,2,24,1,0,1,1,1,-2,-1,20,290533,1,2
A2V3OLQMISGLWY,462,1,2,977,1,2,-1,1,3,23,1,1,1,2,1,-1,-1,21,297484,1,1
A2V3OLQMISGLWY,374,1,2,1128,2,1,0,1,3,23,1,1,1,3,1,0,-2,22,304498,1,2
A2V3OLQMISGLWY,816,2,1,945,2,1,5,1,2,28,1,1,1,5,1,-2,-3,23,311771,2,2
