"subject","version","age","sex","bonus","assignmentId","time_elapsed","reading_time","check1","check2","check3","belief1","belief2","belief3","stamp"
"A2TH9DIRISH8FE","dez_1b_fix_v3","26","m","0.31","3NKQQ8O39Y6HC5MNWTLWNQYMXSUUDH","5890226","4843307","2","1","2","2","0","0","2017-08-17 18:47:47"
"A3MD34XEB4H6JF","dez_1b_fix_v3","50","f","0.24","37ZHEEHM6WNHW28UQWM90PYQY4837Q","1483247","244805","0","1","2","1","0","1","2017-08-17 18:48:52"
"A2UODQ3AUFVCTZ","dez_1b_fix_v3","32","m","0.22","3PDJHANYK5HDMA1OM76JY5Z4MYDH6J","1501270","264732","0","1","2","2","0","0","2017-08-17 18:54:53"
"A3G55RJTW3BSGM","dez_1b_fix_v3","40","f","0","3LBXNTKX0RWXQJ31PIRHL1E00PWX9V","1618660","234737","0","1","2","0","0","0","2017-08-17 19:01:21"
"AT5P2JKIUHFYP","dez_1b_fix_v3","52","f","1.02","3IFS6Q0HJIKI53A5Z2R7ZMWB40HISR","1806299","424203","0","1","2","3","0","0","2017-08-17 19:03:42"
"A2BJULD0NVFD30","dez_1b_fix_v3","25","m","0","3Q5C1WP23M26ZVGWFZTTEC5X9E715P","1383460","124212","0","1","2","0","1","1","2017-08-17 19:08:03"
"A27GRNV01G1W87","dez_1b_fix_v3","47","m","1.24","3PJUZCGDJ6H7BI2THAFP52X79GO89Z","3513877","1032463","0","1","2","3","0","0","2017-08-17 19:11:32"
"AYXIDCIGUA037","dez_1b_fix_v3","40","m","0.57","36W0OB37HWFFAKLZOC3UV3SZR28ZHQ","3993553","2014720","0","1","2","1","0","1","2017-08-17 19:24:11"
"AV22FQTJNBUZT","dez_1b_fix_v3","37","f","0.87","3E337GFOL997TZC51IAIFG9P2OHNGS","1200366","104473","0","2","2","3","1","0","2017-08-17 19:29:10"
"A3J85WP15JFYW0","dez_1b_fix_v3","28","m","0.86","31LM9EDVOLTHK1269OVLCT15UG7JN1","1305136","70753","0","1","2","3","0","0","2017-08-17 19:32:59"
" A1LOUZD99NZCT2
","dez_1b_fix_v3","29","m","0.62","3DIP6YHAPCTO6ETAPLVBXGYI0D48E9","1735770","213913","1","0","2","2","0","0","2017-08-17 19:40:38"
"ADQ5G2XTCJBVY","dez_1b_fix_v3","33","f","0.82","3L4PIM1GQTHSUOPXOVD5V0L38HWRYI","1197830","102009","0","1","2","2","0","0","2017-08-17 20:17:52"
"A16HSMUJ7C7QA7","dez_1b_fix_v3","63","f","0.89","3E1QT0TDFPA0MJVWL4L2IVWAS6B8II","1435976","236284","0","1","2","2","0","0","2017-08-17 20:52:23"
"A1C0H8G0YI15MN","dez_1b_fix_v3","70","m","0.61","3YT88D1N08Z5RHFE9QBI4U3C4OM3KA","1381177","182294","0","1","2","2","0","0","2017-08-17 21:03:15"
"A3GEL5PWFIK05S","dez_1b_fix_v3","28","f","0.47","33C7UALJVLZPMDZYDX0WQWFOB4081Q","5512052","4224140","0","1","2","0","1","0","2017-08-17 21:03:24"
"A3OMUSG91MTI3H","dez_1b_fix_v3","25","f","0.59","3J2UYBXQQLD2BAVSOZZYSD0N0HI60D","1366560","135699","0","1","2","1","0","0","2017-08-17 22:07:31"
"A1CD3C4WYCBVL8","dez_1b_fix_v3","21","m","1","36TFCYNS44BQ5PLKNUF9YICOJ3DXHW","1435387","279771","0","1","2","2","0","0","2017-08-17 23:19:54"
"A25HIOE2S953Y4","dez_1b_fix_v3","26","f","0.34","3KGTPGBS6XMU9VO7Z41FR77I03UU21","1672987","406420","0","1","2","1","0","0","2017-08-18 03:07:33"
