Action1,S2,Action2,Re,subject,round,rt2
2,3,2,0,8472,82,0
1,2,2,-2,8472,83,1
1,2,2,-4,8472,84,0
2,2,2,-3,8472,85,1
2,3,2,0,8472,86,0
1,3,2,-3,8472,87,0
1,2,2,-3,8472,88,0
1,2,2,-4,8472,89,0
2,2,2,-4,8472,90,0
2,2,2,-3,8472,91,0
1,2,1,4,8472,92,1
2,3,1,4,8472,93,0
1,3,2,-2,8472,94,1
1,2,2,-2,8472,95,0
2,3,2,-3,8472,96,0
1,2,2,-1,8472,97,0
1,2,2,0,8472,98,0
1,2,2,-1,8472,99,0
2,2,2,-2,8472,100,1
1,2,2,-4,8472,101,1
1,2,2,-4,8472,102,0
2,2,2,-2,8472,103,1
1,2,2,-1,8472,104,0
2,3,1,-3,8472,105,0
2,3,2,-3,8472,106,1
1,2,2,-2,8472,107,1
1,2,2,-1,8472,108,0
1,2,2,-1,8472,109,0
1,2,2,-3,8472,110,0
1,2,1,-3,8472,111,0
1,2,2,-3,8472,112,1
1,2,2,-1,8472,113,0
1,2,2,1,8472,114,0
1,2,2,0,8472,115,0
1,2,2,-2,8472,116,0
1,2,2,-4,8472,117,0
1,2,2,0,8472,118,0
1,2,2,1,8472,119,0
2,3,2,-1,8472,120,0
2,3,2,-4,8472,121,0
2,3,2,-5,8472,122,0
2,3,2,-5,8472,123,0
1,2,2,3,8472,124,0
1,3,2,-4,8472,125,0
2,2,2,-1,337,1,0
1,2,1,-4,337,2,1
1,2,1,-4,337,3,0
2,3,1,-4,337,4,0
2,3,2,-3,337,5,0
1,2,1,-4,337,6,0
2,2,2,-3,337,7,0
1,2,1,-4,337,8,1
2,3,2,-5,337,9,0
1,2,1,-2,337,10,0
2,3,1,3,337,11,1
1,2,1,-3,337,12,0
1,2,2,0,337,13,0
1,2,2,0,337,14,0
2,3,2,-3,337,15,0
2,3,2,-4,337,16,0
2,3,1,3,337,17,0
1,3,2,-4,337,18,0
1,3,1,3,337,19,0
2,3,2,-4,337,20,1
2,2,2,4,337,21,0
2,3,2,-1,337,22,0
1,3,1,1,337,23,0
1,2,2,2,337,24,0
1,2,1,2,337,25,0
2,3,2,0,337,26,0
1,2,1,-2,337,27,1
1,2,2,-1,337,28,0
1,2,1,-2,337,29,0
2,2,2,1,337,30,0
