Action1,S2,Action2,Re,subject,round,rt2
1,2,1,0,851,47,1
1,2,1,0,851,48,1
2,3,1,0,851,49,1
2,2,1,1,851,50,1
2,3,1,0,851,51,1
2,2,1,0,851,52,1
2,3,1,0,851,53,1
2,3,1,0,851,54,1
2,3,1,0,851,55,1
2,3,2,1,851,56,1
2,3,2,0,851,57,1
2,3,2,1,851,58,1
2,2,2,1,851,59,1
2,3,2,1,851,60,1
2,3,2,1,851,61,1
2,3,2,1,851,62,1
2,3,2,1,851,63,1
2,3,2,1,851,64,1
2,3,2,1,851,65,1
2,2,2,1,851,66,1
2,3,2,1,851,67,1
2,3,2,1,851,68,1
2,3,2,0,851,69,1
2,2,2,1,851,70,1
2,3,1,1,851,71,1
2,3,1,1,851,72,1
2,3,1,0,851,73,1
2,3,1,0,851,74,1
2,3,1,1,851,75,1
2,3,1,1,851,76,1
2,3,1,1,851,77,1
2,3,1,1,851,78,1
2,3,1,1,851,79,1
2,3,1,0,851,80,1
2,3,2,1,851,81,1
2,3,2,1,851,82,1
2,3,2,0,851,83,1
2,3,2,1,851,84,1
2,3,2,0,851,85,1
2,3,2,1,851,86,1
2,2,2,0,851,87,1
2,3,1,0,851,88,1
2,3,2,1,851,89,1
2,2,1,0,851,90,1
2,3,1,0,851,91,1
2,3,1,0,851,92,1
2,3,1,1,851,93,1
2,2,1,0,851,94,1
2,2,1,1,851,95,1
2,3,1,0,851,96,1
2,2,1,1,851,97,1
2,3,1,0,851,98,1
2,3,1,0,851,99,1
2,2,1,1,851,100,1
2,3,1,0,851,101,1
2,3,1,1,851,102,1
2,3,1,0,851,103,1
2,3,1,1,851,104,1
2,3,2,0,851,105,1
2,3,2,1,851,106,1
2,2,2,0,851,107,1
2,2,2,1,851,108,1
1,3,2,1,851,109,1
1,2,1,0,851,110,1
1,3,1,1,851,111,1
1,2,1,1,851,112,1
1,2,1,1,851,113,1
1,3,1,1,851,114,1
1,2,1,1,851,115,1
1,3,1,0,851,116,1
1,3,1,0,851,117,1
1,2,1,0,851,118,1
1,2,1,1,851,119,1
1,2,1,1,851,120,1
1,2,1,0,851,121,1
1,2,1,1,851,122,1
1,2,1,0,851,123,1
1,2,1,0,851,124,1
1,2,1,1,851,125,1
1,3,2,1,545,1,1
1,2,1,0,545,2,1
2,3,1,0,545,3,1
2,3,2,1,545,4,1
1,2,2,0,545,5,1
2,3,2,0,545,6,1
2,3,2,1,545,7,1
2,3,2,1,545,8,1
2,3,2,0,545,9,1
2,3,2,0,545,10,1
1,2,2,0,545,11,1
1,2,1,0,545,12,1
1,3,2,1,545,13,1
2,2,2,1,545,14,1
1,2,1,1,545,15,1
2,3,2,1,545,16,1
2,3,2,1,545,17,1
1,3,2,1,545,18,1
1,2,1,1,545,19,1
2,3,2,0,545,20,1
1,3,1,1,545,21,1
2,3,1,1,545,22,1
2,3,1,0,545,23,1
1,3,1,1,545,24,1
1,3,1,1,545,25,1
1,2,1,0,545,26,1
2,3,1,1,545,27,1
2,2,2,1,545,28,1
2,3,1,1,545,29,1
