"subject","version","rt1","key1","Action1","rt2","key2","Action2","Re","common","S2","score","practice","reverse_mapping_1","reverse_mapping_2","rews1a1","rews1a2","rews2a1","rews2a2","timeouts","round","time_elapsed","stamp"
"85","dez_2step_v1",605,70,1,518,70,1,2,1,2,82,0,0,0,2,0,-2,4,0,31,708902,"7/31/16 17:39"
"85","dez_2step_v1",949,70,1,873,70,1,1,1,2,83,0,0,0,1,-2,-3,5,0,32,715374,"7/31/16 17:39"
"85","dez_2step_v1",396,70,1,815,70,1,0,1,2,83,0,0,0,0,-2,-5,3,0,33,721239,"7/31/16 17:39"
"85","dez_2step_v1",355,74,2,607,70,1,-3,1,3,80,0,0,0,-4,-1,-3,2,0,34,726853,"7/31/16 17:39"
"85","dez_2step_v1",446,70,1,760,70,1,-1,1,2,79,0,0,0,-1,-1,-1,1,0,35,732710,"7/31/16 17:39"
"85","dez_2step_v1",700,70,1,999,70,1,-2,0,3,77,0,0,0,-3,-2,-2,-2,0,36,739062,"7/31/16 17:39"
"85","dez_2step_v1",101,70,1,871,70,1,-4,1,2,73,0,0,0,-4,-2,-4,-2,0,37,744685,"7/31/16 17:39"
"85","dez_2step_v1",284,74,2,489,74,2,-3,1,3,70,0,0,0,-4,0,-4,-3,0,38,750110,"7/31/16 17:39"
"85","dez_2step_v1",381,74,2,503,70,1,-4,1,3,66,0,0,0,-3,3,-4,-3,0,39,755646,"7/31/16 17:39"
"85","dez_2step_v1",299,70,1,344,74,2,5,1,2,71,0,0,0,-4,5,-5,-1,0,40,760941,"7/31/16 17:39"
"85","dez_2step_v1",334,70,1,359,74,2,3,1,2,74,0,0,0,-5,3,-2,-4,0,41,766285,"7/31/16 17:39"
"85","dez_2step_v1",268,70,1,447,74,2,0,1,2,74,0,0,0,-4,0,2,-1,0,42,771654,"7/31/16 17:39"
"85","dez_2step_v1",205,70,1,479,70,1,-2,1,2,72,0,0,0,-2,-1,2,1,0,43,776990,"7/31/16 17:39"
"85","dez_2step_v1",340,74,2,457,70,1,1,1,3,73,0,0,0,-1,-2,1,1,0,44,782439,"7/31/16 17:39"
"85","dez_2step_v1",389,74,2,350,74,2,2,1,3,75,0,0,0,-1,-4,0,2,0,45,787831,"7/31/16 17:39"
"85","dez_2step_v1",340,74,2,272,74,2,2,1,3,77,0,0,0,-3,-2,-1,2,0,46,793094,"7/31/16 17:39"
"85","dez_2step_v1",262,74,2,311,70,1,-3,1,3,74,0,0,0,-3,1,-3,1,0,47,798318,"7/31/16 17:39"
"85","dez_2step_v1",309,74,2,256,70,1,-4,1,3,70,0,0,0,1,1,-4,4,0,48,803535,"7/31/16 17:39"
"85","dez_2step_v1",237,74,2,175,74,2,4,1,3,74,0,0,0,2,0,-4,4,0,49,808599,"7/31/16 17:39"
"85","dez_2step_v1",132,74,2,328,74,2,5,1,3,79,0,0,0,0,0,-3,5,0,50,813711,"7/31/16 17:39"
"85","dez_2step_v1",452,74,2,680,74,2,3,1,3,82,0,0,0,0,1,-2,3,0,51,819495,"7/31/16 17:39"
"85","dez_2step_v1",444,74,2,407,74,2,0,1,3,82,0,0,0,3,0,0,0,0,52,824999,"7/31/16 17:39"
"85","dez_2step_v1",285,70,1,302,70,1,3,1,2,85,0,0,0,3,1,-1,-3,0,53,830240,"7/31/16 17:39"
"85","dez_2step_v1",107,70,1,392,70,1,-1,0,3,84,0,0,0,5,-1,-1,-5,0,54,835390,"7/31/16 17:39"
"85","dez_2step_v1",1859,70,1,1118,70,1,2,1,2,86,0,0,0,2,-1,-1,-2,5,55,865853,"7/31/16 17:39"
"85","dez_2step_v1",485,74,2,464,74,2,1,1,3,87,0,0,0,3,0,-1,1,0,56,871453,"7/31/16 17:39"
"85","dez_2step_v1",677,70,1,1519,70,1,5,1,2,92,0,0,0,5,-3,-2,-3,1,57,882301,"7/31/16 17:39"
"85","dez_2step_v1",85,70,1,544,70,1,3,1,2,95,0,0,0,3,-4,-1,-5,0,58,887581,"7/31/16 17:39"
"85","dez_2step_v1",845,70,1,1183,74,2,-2,1,2,93,0,0,0,5,-2,1,-4,0,59,894262,"7/31/16 17:39"
"85","dez_2step_v1",700,70,1,1503,74,2,0,1,2,93,0,0,0,3,0,0,-4,2,60,910111,"7/31/16 17:39"
"85","dez_2step_v1",651,74,2,551,70,1,3,0,2,96,0,0,0,3,3,-1,-3,1,61,919966,"7/31/16 17:39"
"85","dez_2step_v1",662,70,1,1040,70,1,0,1,2,96,0,0,0,0,5,1,-4,0,62,926319,"7/31/16 17:39"
"85","dez_2step_v1",556,74,2,719,74,2,-4,1,3,92,0,0,0,-1,2,0,-4,0,63,932247,"7/31/16 17:39"
"85","dez_2step_v1",668,70,1,544,70,1,-3,1,2,89,0,0,0,-3,3,2,-3,0,64,938110,"7/31/16 17:39"
"85","dez_2step_v1",437,74,2,576,70,1,-2,0,2,87,0,0,0,-2,4,2,-2,0,65,943775,"7/31/16 17:39"
"85","dez_2step_v1",332,70,1,479,74,2,3,1,2,90,0,0,0,0,3,1,-1,0,66,949240,"7/31/16 17:39"
"85","dez_2step_v1",556,70,1,327,74,2,4,1,2,94,0,0,0,1,4,1,-3,0,67,954774,"7/31/16 17:39"
"85","dez_2step_v1",582,70,1,488,74,2,4,1,2,98,0,0,0,4,4,-1,-5,0,68,960495,"7/31/16 17:39"
"85","dez_2step_v1",541,70,1,1295,74,2,4,1,2,102,0,0,0,1,4,-4,-5,0,69,966982,"7/31/16 17:39"
"85","dez_2step_v1",996,70,1,1456,70,1,-2,0,3,100,0,0,0,2,0,-2,-2,0,70,974085,"7/31/16 17:39"
"85","dez_2step_v1",677,70,1,326,74,2,1,1,2,101,0,0,0,3,1,-5,-2,0,71,979742,"7/31/16 17:39"
"85","dez_2step_v1",428,70,1,711,74,2,-3,0,3,98,0,0,0,5,1,-4,-3,0,72,985534,"7/31/16 17:39"
"85","dez_2step_v1",549,70,1,958,70,1,-4,0,3,94,0,0,0,5,3,-4,-2,0,73,991693,"7/31/16 17:39"
"85","dez_2step_v1",334,74,2,495,70,1,-2,1,3,92,0,0,0,3,0,-2,-2,0,74,997174,"7/31/16 17:39"
"85","dez_2step_v1",621,74,2,562,74,2,2,1,3,94,0,0,0,3,-3,-2,2,0,75,1003010,"7/31/16 17:39"
"85","dez_2step_v1",456,74,2,367,74,2,1,0,2,95,0,0,0,0,1,-3,2,0,76,1008485,"7/31/16 17:39"
"85","dez_2step_v1",869,74,2,511,74,2,1,0,2,96,0,0,0,0,1,-5,4,0,77,1014518,"7/31/16 17:39"
"85","dez_2step_v1",660,74,2,1063,74,2,5,1,3,101,0,0,0,2,2,-3,5,0,78,1020894,"7/31/16 17:39"
"85","dez_2step_v1",844,74,2,119,74,2,5,1,3,106,0,0,0,0,0,-5,5,0,79,1026510,"7/31/16 17:39"
"85","dez_2step_v1",446,74,2,343,74,2,5,1,3,111,0,0,0,3,-4,-5,5,0,80,1031951,"7/31/16 17:39"
"85","dez_2step_v1",324,74,2,287,74,2,-3,0,2,108,0,0,0,4,-3,-3,3,0,81,1037215,"7/31/16 17:39"
"85","dez_2step_v1",292,70,1,824,70,1,0,0,3,108,0,0,0,4,-5,0,4,0,82,1042982,"7/31/16 17:39"
"85","dez_2step_v1",356,74,2,343,74,2,3,1,3,111,0,0,0,2,-3,-1,3,0,83,1048335,"7/31/16 17:39"
"85","dez_2step_v1",212,74,2,656,70,1,1,0,2,112,0,0,0,1,-3,0,4,0,84,1053855,"7/31/16 17:39"
"85","dez_2step_v1",429,74,2,406,74,2,2,1,3,114,0,0,0,3,-1,1,2,0,85,1059342,"7/31/16 17:39"
"85","dez_2step_v1",798,74,2,680,70,1,2,0,2,116,0,0,0,2,0,4,1,0,86,1065471,"7/31/16 17:39"
"85","dez_2step_v1",997,74,2,479,74,2,2,1,3,118,0,0,0,5,1,0,2,0,87,1071599,"7/31/16 17:39"
"85","dez_2step_v1",803,74,2,879,74,2,2,1,3,120,0,0,0,2,1,0,2,0,88,1077934,"7/31/16 17:39"
"85","dez_2step_v1",429,74,2,599,74,2,2,1,3,122,0,0,0,2,3,0,2,0,89,1083614,"7/31/16 17:39"
"85","dez_2step_v1",708,74,2,1846,74,2,2,1,3,124,0,0,0,-1,4,-1,2,0,90,1090821,"7/31/16 17:39"
"85","dez_2step_v1",621,74,2,632,74,2,3,1,3,127,0,0,0,1,0,-4,3,0,91,1096725,"7/31/16 17:39"
"85","dez_2step_v1",270,74,2,663,74,2,0,1,3,127,0,0,0,-1,-4,-5,0,0,92,1102310,"7/31/16 17:39"
"85","dez_2step_v1",732,74,2,1207,70,1,2,0,2,129,0,0,0,2,-4,-3,-2,0,93,1108901,"7/31/16 17:39"
"85","dez_2step_v1",789,74,2,455,74,2,-2,1,3,127,0,0,0,4,-3,-4,-2,0,94,1114798,"7/31/16 17:39"
"85","dez_2step_v1",980,74,2,1246,70,1,-5,1,3,122,0,0,0,3,-5,-5,-3,0,95,1121678,"7/31/16 17:39"
"85","dez_2step_v1",356,74,2,352,74,2,-4,1,3,118,0,0,0,5,-4,-4,-4,0,96,1127039,"7/31/16 17:39"
"85","dez_2step_v1",602,70,1,1064,74,2,-4,1,2,114,0,0,0,5,-4,-4,-4,0,97,1133357,"7/31/16 17:39"
"85","dez_2step_v1",718,70,1,351,70,1,4,1,2,118,0,0,0,4,-3,-3,-2,0,98,1139078,"7/31/16 17:39"
"85","dez_2step_v1",636,70,1,263,70,1,2,1,2,120,0,0,0,2,-3,-4,-3,0,99,1144630,"7/31/16 17:39"
"85","dez_2step_v1",317,70,1,640,70,1,2,1,2,122,0,0,0,2,-1,-3,-5,0,100,1150240,"7/31/16 17:39"
"85","dez_2step_v1",427,70,1,367,74,2,-4,0,3,118,0,0,0,-2,2,-2,-4,0,101,1155688,"7/31/16 17:39"
"85","dez_2step_v1",385,70,1,519,70,1,1,1,2,119,0,0,0,1,-1,0,-4,0,102,1161249,"7/31/16 17:39"
"85","dez_2step_v1",1026,70,1,1080,70,1,1,1,2,120,0,0,0,1,0,-1,-3,0,103,1168006,"7/31/16 17:39"
"85","dez_2step_v1",829,70,1,1391,70,1,-1,0,3,119,0,0,0,0,-1,-1,-2,0,104,1174879,"7/31/16 17:39"
"85","dez_2step_v1",1308,74,2,862,70,1,1,1,3,120,0,0,0,1,-1,1,3,0,105,1181703,"7/31/16 17:39"
"85","dez_2step_v1",604,70,1,759,70,1,2,1,2,122,0,0,0,2,0,2,4,1,106,1192991,"7/31/16 17:39"
"85","dez_2step_v1",740,70,1,1088,70,1,2,0,3,124,0,0,0,-2,1,2,5,0,107,1199470,"7/31/16 17:39"
"85","dez_2step_v1",812,70,1,535,70,1,0,1,2,124,0,0,0,0,1,0,3,1,108,1209470,"7/31/16 17:39"
"85","dez_2step_v1",372,74,2,398,74,2,3,1,3,127,0,0,0,-1,1,2,3,0,109,1214893,"7/31/16 17:39"
"85","dez_2step_v1",421,70,1,359,74,2,-4,1,2,123,0,0,0,-2,-4,-1,-2,0,110,1220325,"7/31/16 17:39"
"85","dez_2step_v1",525,74,2,286,70,1,-1,1,3,122,0,0,0,-4,-4,-1,-4,0,111,1225790,"7/31/16 17:39"
"85","dez_2step_v1",645,74,2,1599,74,2,-5,1,3,117,0,0,0,-2,-2,-4,-5,0,112,1232685,"7/31/16 17:39"
"85","dez_2step_v1",340,70,1,263,70,1,-3,1,2,114,0,0,0,-3,-1,-4,-5,0,113,1237941,"7/31/16 17:39"
"85","dez_2step_v1",447,74,2,446,70,1,-3,0,2,111,0,0,0,-3,3,-3,-4,0,114,1243486,"7/31/16 17:39"
"85","dez_2step_v1",371,70,1,375,74,2,4,1,2,115,0,0,0,-2,4,-4,-3,0,115,1248885,"7/31/16 17:39"
"85","dez_2step_v1",566,70,1,215,74,2,4,1,2,119,0,0,0,-4,4,-5,-2,0,116,1254317,"7/31/16 17:39"
"85","dez_2step_v1",829,70,1,535,74,2,-3,0,3,116,0,0,0,-5,5,-2,-3,0,117,1260334,"7/31/16 17:39"
"85","dez_2step_v1",605,70,1,479,70,1,-4,0,3,112,0,0,0,-5,4,-4,-3,0,118,1266070,"7/31/16 17:39"
"85","dez_2step_v1",269,74,2,208,74,2,-1,1,3,111,0,0,0,-3,3,-4,-1,0,119,1271198,"7/31/16 17:39"
"85","dez_2step_v1",1189,70,1,1255,70,1,-2,1,2,109,0,0,0,-2,3,0,-3,2,120,1288118,"7/31/16 17:39"
"85","dez_2step_v1",1382,70,1,1632,70,1,-1,1,2,108,0,0,0,-1,2,1,-1,2,121,1304598,"7/31/16 17:39"
"85","dez_2step_v1",1854,70,1,511,70,1,1,1,2,109,0,0,0,1,2,3,0,0,122,1311615,"7/31/16 17:39"
"85","dez_2step_v1",619,70,1,823,70,1,1,0,3,110,0,0,0,4,0,1,2,0,123,1317710,"7/31/16 17:39"
"85","dez_2step_v1",1021,70,1,152,70,1,3,1,2,113,0,0,0,3,-1,-1,4,0,124,1323534,"7/31/16 17:39"
"3","dez_2step_v1",3549,74,2,2264,70,1,-3,1,3,-3,1,0,0,3,1,-3,-2,0,0,186728,"7/31/16 18:02"
"3","dez_2step_v1",1562,74,2,695,70,1,-3,1,3,-6,1,0,0,4,0,-3,-4,0,1,195511,"7/31/16 18:02"
"3","dez_2step_v1",312,74,2,464,70,1,-4,1,3,-10,1,0,0,2,1,-4,-2,0,2,202812,"7/31/16 18:02"
"3","dez_2step_v1",1312,74,2,1945,70,1,2,0,2,-8,1,0,0,2,4,-4,-4,0,3,212608,"7/31/16 18:02"
"3","dez_2step_v1",487,74,2,403,70,1,-5,1,3,-13,1,0,0,1,3,-5,-3,0,4,220082,"7/31/16 18:02"
"3","dez_2step_v1",672,74,2,991,70,1,0,0,2,-13,1,0,0,0,2,-4,-3,0,5,228279,"7/31/16 18:02"
"3","dez_2step_v1",457,74,2,456,70,1,-5,1,3,-18,1,0,0,-2,1,-5,-5,0,6,235713,"7/31/16 18:02"
"3","dez_2step_v1",402,74,2,530,74,2,-4,1,3,-22,1,0,0,-5,0,-5,-4,0,7,243180,"7/31/16 18:02"
"3","dez_2step_v1",680,70,1,819,70,1,-5,1,2,-27,1,0,0,-5,1,-5,-4,0,8,251211,"7/31/16 18:02"
"3","dez_2step_v1",467,70,1,1080,74,2,-2,1,2,-29,1,0,0,-5,-2,-4,-3,0,9,259284,"7/31/16 18:02"
"3","dez_2step_v1",382,74,2,925,70,1,-3,1,3,-32,1,0,0,-2,-2,-3,-2,0,10,267123,"7/31/16 18:02"
"3","dez_2step_v1",303,74,2,353,74,2,-2,1,3,-34,1,0,0,-3,-3,-3,-2,0,11,274308,"7/31/16 18:02"
"3","dez_2step_v1",320,70,1,445,70,1,0,1,2,-34,1,0,0,0,-4,-2,-3,0,12,281623,"7/31/16 18:02"
"3","dez_2step_v1",429,70,1,339,74,2,-3,1,2,-37,1,0,0,3,-3,-3,-2,0,13,288984,"7/31/16 18:02"
"3","dez_2step_v1",297,74,2,324,74,2,-1,0,2,-38,1,0,0,4,-1,2,-2,0,14,296152,"7/31/16 18:02"
"3","dez_2step_v1",386,74,2,294,70,1,4,1,3,-34,1,0,0,5,-2,4,-2,0,15,303358,"7/31/16 18:02"
"3","dez_2step_v1",369,74,2,321,70,1,4,0,2,-30,1,0,0,4,-3,3,-1,0,16,310574,"7/31/16 18:02"
"3","dez_2step_v1",301,74,2,466,74,2,-4,1,3,-34,1,0,0,3,-4,4,-4,0,17,317876,"7/31/16 18:02"
"3","dez_2step_v1",342,70,1,334,70,1,4,1,2,-30,1,0,0,4,-4,5,-4,0,18,325070,"7/31/16 18:02"
"3","dez_2step_v1",732,70,1,92,70,1,3,1,2,-27,1,0,0,3,-4,4,-4,0,19,332444,"7/31/16 18:02"
"3","dez_2step_v1",691,70,1,1172,70,1,2,1,2,-25,1,0,0,2,-4,2,-5,0,20,340847,"7/31/16 18:02"
"3","dez_2step_v1",760,70,1,1244,74,2,-4,1,2,-29,1,0,0,3,-4,1,-5,0,21,349404,"7/31/16 18:02"
"3","dez_2step_v1",791,70,1,1651,70,1,2,1,2,-27,1,0,0,2,-3,0,-3,0,22,358391,"7/31/16 18:02"
"3","dez_2step_v1",401,70,1,852,70,1,2,1,2,-25,1,0,0,2,-3,1,-3,0,23,366175,"7/31/16 18:02"
"3","dez_2step_v1",474,70,1,584,70,1,4,1,2,-21,1,0,0,4,-4,2,-5,0,24,373759,"7/31/16 18:02"
"3","dez_2step_v1",1091,70,1,427,70,1,-3,1,2,17,0,0,0,-3,5,-3,0,0,0,399856,"7/31/16 18:02"
"3","dez_2step_v1",339,74,2,432,74,2,1,1,3,18,0,0,0,-3,4,-2,1,0,1,405329,"7/31/16 18:02"
"3","dez_2step_v1",448,74,2,469,74,2,1,1,3,19,0,0,0,-2,3,-3,1,0,2,410946,"7/31/16 18:02"
"3","dez_2step_v1",387,74,2,352,74,2,1,1,3,20,0,0,0,-4,3,-2,1,0,3,416368,"7/31/16 18:02"
"3","dez_2step_v1",268,74,2,346,74,2,2,1,3,22,0,0,0,-4,1,0,2,0,4,421657,"7/31/16 18:02"
"3","dez_2step_v1",323,74,2,349,74,2,1,0,2,23,0,0,0,-3,1,0,1,0,5,427004,"7/31/16 18:02"
"3","dez_2step_v1",341,74,2,333,74,2,1,0,2,24,0,0,0,-3,1,-3,-1,0,6,432353,"7/31/16 18:02"
"3","dez_2step_v1",356,74,2,345,74,2,2,1,3,26,0,0,0,-4,1,-1,2,0,7,437859,"7/31/16 18:02"
"3","dez_2step_v1",352,74,2,331,74,2,2,1,3,28,0,0,0,-5,0,-3,2,0,8,443217,"7/31/16 18:02"
"3","dez_2step_v1",331,74,2,348,74,2,3,1,3,31,0,0,0,-5,3,-2,3,0,9,448573,"7/31/16 18:02"
"3","dez_2step_v1",343,74,2,340,74,2,4,0,2,35,0,0,0,-4,4,-4,4,0,10,453927,"7/31/16 18:02"
"3","dez_2step_v1",370,74,2,345,74,2,-1,0,2,34,0,0,0,-4,-1,-1,4,0,11,459311,"7/31/16 18:02"
"3","dez_2step_v1",404,74,2,339,74,2,4,1,3,38,0,0,0,-4,-4,-1,4,0,12,464732,"7/31/16 18:02"
"3","dez_2step_v1",394,74,2,501,74,2,4,1,3,42,0,0,0,-5,-4,-3,4,0,13,470330,"7/31/16 18:02"
"3","dez_2step_v1",375,74,2,331,74,2,-3,0,2,39,0,0,0,-5,-3,0,0,0,14,475741,"7/31/16 18:02"
"3","dez_2step_v1",316,74,2,376,74,2,-1,1,3,38,0,0,0,-4,-1,1,-1,0,15,481115,"7/31/16 18:02"
"3","dez_2step_v1",326,74,2,349,74,2,2,0,2,40,0,0,0,-3,2,0,-1,0,16,486483,"7/31/16 18:02"
"3","dez_2step_v1",304,74,2,393,74,2,-4,1,3,36,0,0,0,-3,2,3,-4,0,17,491856,"7/31/16 18:02"
"3","dez_2step_v1",317,74,2,324,74,2,5,0,2,41,0,0,0,-3,5,3,-3,0,18,497169,"7/31/16 18:02"
"3","dez_2step_v1",342,74,2,304,74,2,-3,1,3,38,0,0,0,-3,4,0,-3,0,19,502489,"7/31/16 18:02"
"3","dez_2step_v1",340,74,2,333,74,2,-5,1,3,33,0,0,0,-3,4,1,-5,0,20,507828,"7/31/16 18:02"
"3","dez_2step_v1",358,74,2,336,74,2,-4,1,3,29,0,0,0,-3,4,2,-4,0,21,513215,"7/31/16 18:02"
"3","dez_2step_v1",329,70,1,468,70,1,-5,1,2,24,0,0,0,-5,2,1,-4,0,22,518681,"7/31/16 18:02"
"3","dez_2step_v1",403,70,1,392,74,2,1,1,2,25,0,0,0,-4,1,3,-4,0,23,524146,"7/31/16 18:02"
"3","dez_2step_v1",393,70,1,371,74,2,-1,1,2,24,0,0,0,-3,-1,1,-1,0,24,529590,"7/31/16 18:02"
"3","dez_2step_v1",306,70,1,342,74,2,-2,0,3,22,0,0,0,-4,-2,3,-2,0,25,534917,"7/31/16 18:02"
"3","dez_2step_v1",352,70,1,370,74,2,-2,1,2,20,0,0,0,-3,-2,4,-5,0,26,540393,"7/31/16 18:02"
"3","dez_2step_v1",306,74,2,346,70,1,5,1,3,25,0,0,0,-3,-2,5,-4,0,27,545739,"7/31/16 18:02"
"3","dez_2step_v1",391,74,2,345,70,1,-4,0,2,21,0,0,0,-4,-3,3,-2,0,28,551155,"7/31/16 18:02"
"3","dez_2step_v1",247,74,2,302,70,1,5,1,3,26,0,0,0,-3,-3,5,-2,0,29,556379,"7/31/16 18:02"
"3","dez_2step_v1",290,74,2,355,70,1,4,1,3,30,0,0,0,-1,-1,4,-1,0,30,561692,"7/31/16 18:02"
"3","dez_2step_v1",351,74,2,367,70,1,5,1,3,35,0,0,0,0,-3,5,-3,0,31,567082,"7/31/16 18:02"
"3","dez_2step_v1",330,74,2,369,70,1,4,1,3,39,0,0,0,-1,0,4,1,0,32,572456,"7/31/16 18:02"
"3","dez_2step_v1",831,74,2,1482,70,1,5,1,3,44,0,0,0,3,-1,5,0,0,33,579446,"7/31/16 18:02"
"3","dez_2step_v1",607,74,2,552,70,1,3,1,3,47,0,0,0,3,-1,3,-1,0,34,585285,"7/31/16 18:02"
"3","dez_2step_v1",486,74,2,421,70,1,2,1,3,49,0,0,0,2,2,2,-1,0,35,590879,"7/31/16 18:02"
"3","dez_2step_v1",461,74,2,374,70,1,3,1,3,52,0,0,0,1,0,3,-4,0,36,596420,"7/31/16 18:02"
"3","dez_2step_v1",329,74,2,337,70,1,4,0,2,56,0,0,0,4,2,-1,-3,0,37,601757,"7/31/16 18:02"
"3","dez_2step_v1",482,70,1,412,70,1,3,1,2,59,0,0,0,3,-2,-4,-2,0,38,607377,"7/31/16 18:02"
"3","dez_2step_v1",401,70,1,452,70,1,-4,0,3,55,0,0,0,4,0,-4,-1,0,39,612903,"7/31/16 18:02"
"3","dez_2step_v1",341,70,1,397,70,1,3,1,2,58,0,0,0,3,-4,-2,-3,0,40,618312,"7/31/16 18:02"
"3","dez_2step_v1",370,70,1,844,74,2,-5,0,3,53,0,0,0,1,-4,-3,-5,0,41,624201,"7/31/16 18:02"
"3","dez_2step_v1",1085,70,1,1031,70,1,-4,0,3,49,0,0,0,2,-4,-4,-2,2,42,639080,"7/31/16 18:02"
"3","dez_2step_v1",434,74,2,409,74,2,2,1,3,51,0,0,0,1,-2,-3,2,0,43,644601,"7/31/16 18:02"
"3","dez_2step_v1",402,74,2,856,74,2,2,1,3,53,0,0,0,2,-4,-3,2,0,44,650533,"7/31/16 18:02"
"3","dez_2step_v1",519,74,2,764,74,2,3,1,3,56,0,0,0,4,-5,-5,3,0,45,656488,"7/31/16 18:02"
"3","dez_2step_v1",349,74,2,548,74,2,2,1,3,58,0,0,0,2,-4,-5,2,0,46,662067,"7/31/16 18:02"
"3","dez_2step_v1",365,74,2,442,74,2,2,1,3,60,0,0,0,1,-3,-5,2,0,47,667553,"7/31/16 18:02"
"3","dez_2step_v1",354,74,2,563,74,2,0,1,3,60,0,0,0,0,-5,-4,0,0,48,673154,"7/31/16 18:02"
"3","dez_2step_v1",425,74,2,491,74,2,-4,0,2,56,0,0,0,2,-4,-3,2,0,49,678736,"7/31/16 18:02"
"3","dez_2step_v1",385,70,1,422,70,1,-4,0,3,52,0,0,0,5,-4,-4,2,0,50,684226,"7/31/16 18:02"
"3","dez_2step_v1",363,70,1,1851,70,1,-3,0,3,49,0,0,0,5,-3,-3,1,0,51,691112,"7/31/16 18:02"
"3","dez_2step_v1",451,70,1,582,70,1,4,1,2,53,0,0,0,4,-4,-3,-1,0,52,696980,"7/31/16 18:02"
"3","dez_2step_v1",384,70,1,422,70,1,4,1,2,57,0,0,0,4,-5,-1,-1,0,53,702472,"7/31/16 18:02"
"3","dez_2step_v1",372,70,1,471,70,1,4,1,2,61,0,0,0,4,-4,-2,-2,0,54,707997,"7/31/16 18:02"
"3","dez_2step_v1",376,70,1,410,70,1,-3,0,3,58,0,0,0,3,-5,-3,-2,0,55,713467,"7/31/16 18:02"
"3","dez_2step_v1",354,74,2,692,74,2,-3,1,3,55,0,0,0,4,-4,0,-3,0,56,719191,"7/31/16 18:02"
"3","dez_2step_v1",357,70,1,484,74,2,-2,1,2,53,0,0,0,3,-2,1,-2,0,57,724700,"7/31/16 18:02"
"3","dez_2step_v1",327,74,2,348,70,1,0,1,3,53,0,0,0,2,-2,0,-3,0,58,730048,"7/31/16 18:02"
"3","dez_2step_v1",322,74,2,383,70,1,1,1,3,54,0,0,0,2,2,1,-3,0,59,735492,"7/31/16 18:02"
"3","dez_2step_v1",320,74,2,348,70,1,1,1,3,55,0,0,0,5,-1,1,-4,0,60,740833,"7/31/16 18:02"
"3","dez_2step_v1",475,74,2,423,70,1,4,0,2,59,0,0,0,4,-1,-2,-3,0,61,746410,"7/31/16 18:02"
"3","dez_2step_v1",372,70,1,536,70,1,2,1,2,61,0,0,0,2,-1,-3,-2,0,62,752001,"7/31/16 18:02"
"3","dez_2step_v1",436,70,1,700,70,1,2,1,2,63,0,0,0,2,-4,-2,0,0,63,757812,"7/31/16 18:02"
"3","dez_2step_v1",725,70,1,761,70,1,1,1,2,64,0,0,0,1,-5,-3,1,0,64,763984,"7/31/16 18:02"
"3","dez_2step_v1",458,70,1,823,74,2,-2,0,3,62,0,0,0,4,-5,-4,-2,0,65,769955,"7/31/16 18:02"
"3","dez_2step_v1",330,74,2,364,70,1,-5,1,3,57,0,0,0,2,-5,-5,-3,0,66,775334,"7/31/16 18:02"
"3","dez_2step_v1",328,74,2,1322,70,1,-4,1,3,53,0,0,0,2,-4,-4,0,0,67,781655,"7/31/16 18:02"
"3","dez_2step_v1",323,70,1,1845,70,1,-4,0,3,49,0,0,0,4,-3,-4,3,0,68,788499,"7/31/16 18:02"
"3","dez_2step_v1",394,70,1,499,74,2,-4,1,2,45,0,0,0,4,-4,-4,1,0,69,794061,"7/31/16 18:02"
"3","dez_2step_v1",312,70,1,988,74,2,-4,1,2,41,0,0,0,3,-4,-4,1,0,70,800034,"7/31/16 18:02"
"3","dez_2step_v1",299,70,1,348,70,1,4,1,2,45,0,0,0,4,-4,-5,-4,0,71,805363,"7/31/16 18:02"
"3","dez_2step_v1",440,70,1,337,70,1,3,1,2,48,0,0,0,3,-3,-3,-2,0,72,810876,"7/31/16 18:02"
"3","dez_2step_v1",442,70,1,1296,70,1,4,1,2,52,0,0,0,4,-5,-2,1,1,73,821939,"7/31/16 18:02"
"3","dez_2step_v1",421,70,1,519,70,1,4,1,2,56,0,0,0,4,-1,-3,1,0,74,827596,"7/31/16 18:02"
"3","dez_2step_v1",417,70,1,749,70,1,3,1,2,59,0,0,0,3,-1,-2,3,0,75,833456,"7/31/16 18:02"
"3","dez_2step_v1",496,70,1,649,70,1,2,1,2,61,0,0,0,2,-1,0,5,0,76,839282,"7/31/16 18:02"
"3","dez_2step_v1",443,70,1,661,70,1,-1,1,2,60,0,0,0,-1,5,-1,5,0,77,845065,"7/31/16 18:02"
"3","dez_2step_v1",363,74,2,691,70,1,0,1,3,60,0,0,0,1,4,0,4,0,78,850801,"7/31/16 18:02"
"3","dez_2step_v1",557,74,2,596,70,1,0,1,3,60,0,0,0,0,4,0,2,0,79,856690,"7/31/16 18:02"
"3","dez_2step_v1",344,74,2,467,70,1,2,1,3,62,0,0,0,1,4,2,3,0,80,862179,"7/31/16 18:02"
"3","dez_2step_v1",481,74,2,539,70,1,3,1,3,65,0,0,0,3,3,3,3,1,81,872982,"7/31/16 18:02"
"3","dez_2step_v1",494,74,2,541,70,1,4,1,3,69,0,0,0,1,2,4,4,0,82,878694,"7/31/16 18:02"
"3","dez_2step_v1",542,74,2,1432,74,2,2,0,2,71,0,0,0,1,2,3,3,0,83,885342,"7/31/16 18:02"
"3","dez_2step_v1",473,70,1,589,74,2,1,1,2,72,0,0,0,0,1,5,3,0,84,891095,"7/31/16 18:02"
