Action1,S2,Action2,Re,subject,round,rt2
1,2,2,3,14,112,0
1,2,2,3,14,113,0
1,4,2,3,14,114,0
1,2,2,3,14,115,0
1,2,2,2,14,116,0
1,2,2,2,14,117,0
1,2,2,0,14,118,0
1,2,2,-1,14,119,0
1,2,2,0,14,120,0
1,2,2,2,14,121,0
1,2,2,4,14,122,0
1,2,2,5,14,123,0
1,4,2,2,14,124,0
1,2,2,5,14,125,0
1,2,1,-1,465,1,1
1,2,2,-1,465,2,0
1,2,2,1,465,3,1
1,2,2,0,465,4,1
1,2,2,3,465,5,0
1,2,2,3,465,6,1
1,2,2,1,465,7,0
1,2,2,5,465,8,0
1,4,2,-1,465,9,1
1,2,2,4,465,10,1
1,2,2,3,465,11,1
1,2,2,1,465,12,1
1,2,2,1,465,13,1
1,4,2,3,465,14,1
1,2,2,1,465,15,1
1,4,2,-2,465,16,0
1,2,2,1,465,17,0
1,2,2,0,465,18,1
2,3,1,5,465,19,0
2,4,2,-1,465,20,1
2,3,1,0,465,21,1
2,3,1,1,465,22,1
2,3,1,5,465,23,0
2,3,1,4,465,24,0
2,4,1,3,465,25,1
2,4,2,-2,465,26,1
2,3,1,4,465,27,0
2,3,1,5,465,28,1
2,3,1,3,465,29,0
2,3,1,2,465,30,0
2,3,1,0,465,31,0
2,3,1,-1,465,32,0
2,3,1,-4,465,33,0
1,2,1,4,465,34,1
1,2,2,-4,465,35,1
2,3,2,1,465,36,1
2,3,2,0,465,37,1
1,2,2,-4,465,38,0
1,2,1,-2,465,39,0
1,4,1,2,465,40,0
1,2,1,-1,465,41,0
2,3,1,-3,465,42,0
1,2,2,-3,465,43,0
2,4,2,0,465,44,0
1,2,1,4,465,45,0
1,2,1,4,465,46,0
1,2,1,4,465,47,1
2,3,2,-5,465,48,1
1,2,1,4,465,49,0
1,2,1,4,465,50,0
1,2,1,4,465,51,0
2,3,1,-5,465,52,0
1,2,1,2,465,53,1
1,2,1,2,465,54,1
1,2,1,0,465,55,1
1,4,2,-1,465,56,0
2,3,1,0,465,57,0
1,2,1,1,465,58,1
1,2,1,-1,465,59,1
1,4,2,-5,465,60,1
1,2,2,4,465,61,1
1,4,1,2,465,62,1
1,2,1,-4,465,63,1
1,2,2,4,465,64,1
1,2,2,3,465,65,1
1,2,2,3,465,66,1
1,2,1,-5,465,67,1
1,2,2,5,465,68,1
1,2,2,1,465,69,1
1,2,2,3,465,70,0
1,2,2,4,465,71,1
1,4,2,0,465,72,0
1,2,2,5,465,73,1
1,2,2,4,465,74,1
1,2,2,4,465,75,1
1,2,2,2,465,76,1
1,2,2,1,465,77,1
1,2,1,5,465,78,0
1,2,2,1,465,79,0
1,2,1,3,465,80,0
1,4,1,-2,465,81,0
1,4,2,4,465,82,0
1,2,2,3,465,83,0
2,3,2,4,465,84,0
1,2,2,5,465,85,1
1,2,2,3,465,86,0
1,2,2,1,465,87,0
1,2,1,-1,465,88,1
1,4,2,1,465,89,1
1,2,2,3,465,90,0
1,2,2,5,465,91,1
1,2,2,4,465,92,1
1,2,1,-4,465,93,0
1,2,2,4,465,94,1
1,4,1,1,465,95,1
1,2,2,3,465,96,1
1,2,2,2,465,97,1
1,2,2,5,465,98,0
1,2,1,-2,465,99,1
1,2,2,5,465,100,1
1,4,2,2,465,101,0
1,2,2,2,465,102,1
1,2,2,1,465,103,0
1,2,2,0,465,104,0
1,2,2,1,465,105,0
2,3,2,1,465,106,0
1,2,1,-5,465,107,0
2,3,2,3,465,108,1
1,2,2,2,465,109,0
1,2,2,-1,465,110,1
1,2,2,4,465,111,0
2,3,2,5,465,112,0
1,2,2,3,465,113,0
2,3,2,2,465,114,0
2,3,2,3,465,115,0
2,3,2,5,465,116,1
2,3,2,4,465,117,0
2,4,2,-2,465,118,0
1,4,2,-2,465,119,1
2,3,2,2,465,120,1
2,3,2,2,465,121,0
1,4,2,5,465,122,1
1,2,2,-4,465,123,1
2,3,2,1,465,124,1
2,3,2,-1,465,125,0
1,2,1,-2,76,1,1
2,3,1,5,76,2,0
2,3,2,3,76,3,1
2,3,2,3,76,4,1
2,3,2,2,76,5,0
2,3,2,4,76,6,0
2,3,2,3,76,7,1
2,3,2,4,76,8,1
1,4,2,3,76,9,0
2,3,2,2,76,10,0
2,4,2,2,76,11,1
2,3,2,1,76,12,1
2,3,2,-3,76,13,1
1,4,1,1,76,14,1
2,4,1,4,76,15,0
2,3,1,-3,76,16,1
1,4,2,4,76,17,1
2,3,1,-4,76,18,0
1,4,2,3,76,19,0
2,3,2,-2,76,20,0
2,4,2,4,76,21,1
2,3,1,-4,76,22,0
1,2,2,-5,76,23,1
2,3,2,2,76,24,1
2,3,2,0,76,25,1
1,2,2,-3,76,26,0
2,3,2,-4,76,27,0
2,3,2,-2,76,28,1
2,4,1,3,76,29,1
2,3,1,-1,76,30,0
2,3,1,1,76,31,0
2,4,1,4,76,32,1
2,3,1,-4,76,33,1
1,2,2,-1,76,34,1
2,4,1,0,76,35,0
2,3,1,-2,76,36,0
2,3,1,-3,76,37,0
1,2,2,-3,76,38,0
1,2,2,-3,76,39,1
1,2,2,-3,76,40,0
1,2,2,-2,76,41,0
2,4,1,1,76,42,1
2,3,2,0,76,43,0
1,2,2,-2,76,44,0
2,3,2,2,76,45,1
2,3,2,1,76,46,0
2,3,2,1,76,47,0
2,3,2,2,76,48,0
2,4,1,-5,76,49,0
2,3,2,1,76,50,0
2,3,1,2,76,51,1
1,2,2,2,76,52,0
2,4,2,-3,76,53,0
2,3,2,-1,76,54,0
2,3,2,0,76,55,0
2,3,1,1,76,56,0
1,2,2,0,76,57,0
2,4,2,1,76,58,1
2,4,2,0,76,59,1
1,2,1,-3,76,60,0
2,3,2,2,76,61,0
2,3,2,1,76,62,1
2,3,1,2,76,63,1
2,3,2,-2,76,64,0
2,3,2,-2,76,65,0
2,3,2,-1,76,66,1
1,2,1,2,76,67,0
2,3,1,-1,76,68,0
2,3,2,4,76,69,1
2,3,2,4,76,70,1
2,3,2,5,76,71,1
2,3,2,3,76,72,1
1,2,1,-1,76,73,0
1,2,1,-2,76,74,1
2,3,1,-4,76,75,1
2,3,2,1,76,76,0
2,3,2,2,76,77,0
2,3,2,4,76,78,0
2,3,1,-3,76,79,0
2,3,2,2,76,80,1
2,4,1,4,76,81,1
2,3,1,2,76,82,0
2,3,1,4,76,83,0
1,4,2,4,76,84,1
2,3,2,4,76,85,1
2,3,2,4,76,86,1
2,3,2,2,76,87,1
2,3,2,3,76,88,0
2,4,2,-5,76,89,0
2,3,2,4,76,90,0
2,3,1,2,76,91,0
2,3,1,1,76,92,0
